"anon_Mill" "anon_Sense" "anon_Villette"
"also" 0.00865842512867382 0.00418060200668896 0.0417130144605117
"likely" 0.0327096060416566 0.0234113712374582 0.00617970584600173
"chair" 0.0254942517677618 0.00752508361204013 0.027293700819841
"interest" 0.0216460628216845 0.0367892976588629 0.0242038478968401
"held" 0.0250132281495021 0.00668896321070234 0.0391381370246776
"doing" 0.0250132281495021 0.024247491638796 0.0118444362048366
"truth" 0.0134686613112704 0.0225752508361204 0.0303835537428418
"window" 0.0216460628216845 0.0183946488294314 0.0164792155893379
"general" 0.0192409447303863 0.0459866220735786 0.0149342891278375
"st" 0.0519505507720429 0.000836120401337793 0.0221439459481729
"affection" 0.0120255904564914 0.0660535117056856 0.0175091665636716
"visit" 0.0158737794025687 0.0518394648829431 0.0133893626663371
"heathcliff" 0 0 0
"case" 0.0173168502573476 0.0275919732441472 0.0247188233840069
"attention" 0.0101014959834528 0.048494983277592 0.0278086763070078
"that^s" 0.0452162201164077 0.000836120401337793 0.00154492646150043
"turning" 0.0274183462408004 0.0125418060200669 0.0175091665636716
"beyond" 0.0197219683486459 0.0384615384615385 0.0200840439995056
"low" 0.0221270864399442 0.0209030100334448 0.019054093025172
"gentleman" 0.0197219683486459 0.0217391304347826 0.0221439459481729
"marriage" 0.00962047236519313 0.0367892976588629 0.00411980389733449
"above" 0.0163548030208283 0.0167224080267559 0.0278086763070078
"conversation" 0.0129876376930107 0.0334448160535117 0.0118444362048366
"poyser" 0 0 0
"wonder" 0.0149117321660494 0.0309364548494983 0.0195690685123388
"expected" 0.0202029919669056 0.0317725752508361 0.0180241420508384
"says" 0.0250132281495021 0.0108695652173913 0.00875458328183579
"thee" 0.00481023618259657 0 0.00205990194866724
"along" 0.0423300784068498 0.00836120401337793 0.0133893626663371
"deep" 0.0259752753860215 0.00418060200668896 0.0427429654348453
"m" 0.00192409447303863 0.00334448160535117 0.156037572611544
"thus" 0.00625330703737554 0.0175585284280936 0.0499526222551807
"silent" 0.0250132281495021 0.0309364548494983 0.0185391175380052
"appeared" 0.016835826639088 0.0292642140468227 0.0303835537428418
"soul" 0.016835826639088 0.0167224080267559 0.019054093025172
"presence" 0.0197219683486459 0.0125418060200669 0.029868578255675
"liked" 0.0206840155851652 0.00585284280936455 0.0375932105631772
"except" 0.0216460628216845 0.0142140468227425 0.0118444362048366
"philip" 0.190004329212564 0 0
"em" 0.0702294482659098 0.000836120401337793 0
"fact" 0.0278993698590601 0.0100334448160535 0.0185391175380052
"madame" 0 0 0.170456886252214
"themselves" 0.0192409447303863 0.0317725752508361 0.0133893626663371
"instead" 0.015392755784309 0.0117056856187291 0.0200840439995056
"lips" 0.0182788974938669 0.00836120401337793 0.0406830634861781
"bring" 0.0269373226225408 0.0142140468227425 0.0175091665636716
"th" 0.016835826639088 0 0.000514975487166811
"times" 0.0206840155851652 0.0167224080267559 0.0262637498455074
"nobody" 0.0182788974938669 0.0142140468227425 0.0185391175380052
"opened" 0.015392755784309 0.00836120401337793 0.0324434556915091
"church" 0.0115445668382318 0.00501672240802676 0.0169941910765048
"high" 0.0250132281495021 0.00836120401337793 0.0324434556915091
"ill" 0.0163548030208283 0.0192307692307692 0.0118444362048366
"comfort" 0.00865842512867382 0.0526755852842809 0.0175091665636716
"death" 0.0202029919669056 0.0100334448160535 0.0159642401021711
"black" 0.0226081100582039 0.000836120401337793 0.0288386272813414
"book" 0.0341526768964356 0.00501672240802676 0.0200840439995056
"different" 0.0158737794025687 0.0259197324414716 0.0102995097433362
"sight" 0.0240511809129828 0.0150501672240803 0.019054093025172
"won^t" 0.0375198422242532 0.0117056856187291 0.00617970584600173
"clear" 0.0182788974938669 0.00752508361204013 0.027293700819841
"pain" 0.0303044879503584 0.0209030100334448 0.0339883821530095
"arm" 0.0298234643320987 0.00250836120401338 0.0144193136406707
"past" 0.0245322045312425 0.0225752508361204 0.0221439459481729
"body" 0.00625330703737554 0.0418060200668896 0.00514975487166811
"obliged" 0.0163548030208283 0.0392976588628763 0.00823960779466897
"darcy" 0 0 0
"women" 0.0269373226225408 0.00919732441471572 0.0262637498455074
"hours" 0.0192409447303863 0.0317725752508361 0.0226589214353397
"meet" 0.0163548030208283 0.0183946488294314 0.0128743871791703
"met" 0.0187599211121266 0.020066889632107 0.0252337988711737
"late" 0.0120255904564914 0.020066889632107 0.0175091665636716
"account" 0.00817740151041416 0.0367892976588629 0.0123594116920035
"ah" 0.0341526768964356 0.00752508361204013 0.0169941910765048
"show" 0.0259752753860215 0.00585284280936455 0.0185391175380052
"therefore" 0.00144307085477897 0.0777591973244147 0.00978453425616941
"understand" 0.0120255904564914 0.0217391304347826 0.0123594116920035
"living" 0.0125066140747511 0.0292642140468227 0.0205990194866724
"pleasant" 0.0202029919669056 0.0125418060200669 0.0288386272813414
"she^s" 0.0312665351868777 0 0
"worse" 0.0144307085477897 0.0142140468227425 0.010814485230503
"acquaintance" 0.00962047236519313 0.0535117056856187 0.0195690685123388
"country" 0.00673433065563519 0.0275919732441472 0.0118444362048366
"lost" 0.0221270864399442 0.0167224080267559 0.0200840439995056
"getting" 0.0370388186059936 0.00668896321070234 0.00566473035883492
"none" 0.0129876376930107 0.0158862876254181 0.0211139949738392
"hall" 0.00625330703737554 0.000836120401337793 0.0113294607176698
"tears" 0.0278993698590601 0.0192307692307692 0.0139043381535039
"ago" 0.0226081100582039 0.0125418060200669 0.0216289704610061
"seems" 0.0216460628216845 0.020066889632107 0.0278086763070078
"didn^t" 0.0519505507720429 0 0.00205990194866724
"knightley" 0 0 0
"state" 0.0211650392034249 0.0217391304347826 0.0128743871791703
"company" 0.0105825196017124 0.024247491638796 0.00720965682033535
"fellow" 0.0226081100582039 0.0108695652173913 0.00257487743583405
"five" 0.0226081100582039 0.024247491638796 0.0175091665636716
"sorry" 0.0197219683486459 0.0284280936454849 0.0128743871791703
"determined" 0.0163548030208283 0.0384615384615385 0.0046347793845013
"become" 0.0226081100582039 0.0150501672240803 0.0216289704610061
"daughter" 0.0076963778921545 0.0309364548494983 0.019054093025172
"followed" 0.00913944874693347 0.0150501672240803 0.0252337988711737
"you^ll" 0.049064409062485 0 0.00154492646150043
"talking" 0.0163548030208283 0.0225752508361204 0.00875458328183579
"early" 0.0250132281495021 0.0167224080267559 0.00772463230750216
"meant" 0.0250132281495021 0.0167224080267559 0.0102995097433362
"brooke" 0 0 0
"linton" 0 0 0
"object" 0.0110635432199721 0.0309364548494983 0.0154492646150043
"entirely" 0.0303044879503584 0.0359531772575251 0.00617970584600173
"further" 0.01394968492953 0.00501672240802676 0.0144193136406707
"second" 0.0110635432199721 0.0150501672240803 0.027293700819841
"please" 0.0202029919669056 0.0100334448160535 0.0175091665636716
"future" 0.0177978738756073 0.0234113712374582 0.0144193136406707
"observed" 0.0206840155851652 0.0125418060200669 0.0123594116920035
"fond" 0.0269373226225408 0.0175585284280936 0.0118444362048366
"forward" 0.0182788974938669 0.0167224080267559 0.0133893626663371
"pleased" 0.00865842512867382 0.0267558528428094 0.0236888724096733
"circumstances" 0.0173168502573476 0.024247491638796 0.0242038478968401
"handsome" 0.0125066140747511 0.0225752508361204 0.0236888724096733
"pity" 0.032228582423397 0.0158862876254181 0.00875458328183579
"sweet" 0.01394968492953 0.0108695652173913 0.0319284802043423
"ten" 0.015392755784309 0.020066889632107 0.0211139949738392
"carriage" 0.00240511809129828 0.0342809364548495 0.0200840439995056
"hold" 0.0269373226225408 0.0100334448160535 0.0169941910765048
"dinner" 0.0250132281495021 0.020066889632107 0.00978453425616941
"wi" 0.0500264562990043 0 0
"particular" 0.0206840155851652 0.0384615384615385 0.0149342891278375
"fairfax" 0 0 0
"papa" 0.00673433065563519 0 0.0612820829728505
"spirit" 0.00962047236519313 0.0142140468227425 0.0242038478968401
"became" 0.015392755784309 0.0142140468227425 0.0334734066658427
"year" 0.0226081100582039 0.0301003344481605 0.0149342891278375
"regard" 0.00529125980085622 0.0418060200668896 0.00720965682033535
"beginning" 0.0259752753860215 0.00919732441471572 0.0123594116920035
"happened" 0.0211650392034249 0.0250836120401338 0.0102995097433362
"dr" 0.0221270864399442 0.00167224080267559 0.120504263997034
"effect" 0.0216460628216845 0.0192307692307692 0.010814485230503
"glegg" 0.157294723170908 0 0
"party" 0.00432921256433691 0.040133779264214 0.0144193136406707
"you^re" 0.0500264562990043 0 0.000514975487166811
"garden" 0.0115445668382318 0.00919732441471572 0.0360482841016768
"glance" 0.0182788974938669 0.00418060200668896 0.0262637498455074
"i^d" 0.0404059839338112 0.000836120401337793 0
"laid" 0.0206840155851652 0.00752508361204013 0.0211139949738392
"knowledge" 0.0206840155851652 0.0234113712374582 0.0123594116920035
"received" 0.00577228341911588 0.0326086956521739 0.0128743871791703
"spirits" 0.00481023618259657 0.0576923076923077 0.0139043381535039
"conduct" 0.0221270864399442 0.0309364548494983 0.00411980389733449
"de" 0.000481023618259657 0 0.0988752935360277
"school" 0.0370388186059936 0.00501672240802676 0.0308985292300087
"elton" 0 0 0
"pale" 0.0134686613112704 0.00167224080267559 0.0278086763070078
"whatever" 0.00865842512867382 0.0326086956521739 0.0226589214353397
"afraid" 0.00865842512867382 0.0192307692307692 0.00617970584600173
"itself" 0.0240511809129828 0.0125418060200669 0.0195690685123388
"write" 0.0187599211121266 0.0133779264214047 0.0154492646150043
"real" 0.0115445668382318 0.0317725752508361 0.0211139949738392
"rochester" 0 0 0
"father^s" 0.0533936216268219 0.00501672240802676 0.00514975487166811
"scarcely" 0.00481023618259657 0.0209030100334448 0.0175091665636716
"sent" 0.015392755784309 0.0175585284280936 0.0139043381535039
"probably" 0.00962047236519313 0.0192307692307692 0.00720965682033535
"natural" 0.0226081100582039 0.0250836120401338 0.0154492646150043
"try" 0.0134686613112704 0.00585284280936455 0.0113294607176698
"during" 0.0125066140747511 0.0125418060200669 0.0180241420508384
"arms" 0.0173168502573476 0.00334448160535117 0.0200840439995056
"loved" 0.0158737794025687 0.0133779264214047 0.0164792155893379
"order" 0.0105825196017124 0.00250836120401338 0.0159642401021711
"sake" 0.01394968492953 0.0275919732441472 0.0113294607176698
"suddenly" 0.0197219683486459 0.0100334448160535 0.0242038478968401
"fair" 0.0125066140747511 0.00668896321070234 0.0185391175380052
"giving" 0.0144307085477897 0.0317725752508361 0.00875458328183579
"easy" 0.0197219683486459 0.0183946488294314 0.0139043381535039
"step" 0.0134686613112704 0.00167224080267559 0.0262637498455074
"seem" 0.016835826639088 0.0167224080267559 0.0159642401021711
"fell" 0.015392755784309 0.0100334448160535 0.027293700819841
"books" 0.0351147241329549 0.00836120401337793 0.0195690685123388
"duty" 0.0110635432199721 0.0125418060200669 0.0164792155893379
"ground" 0.0250132281495021 0.00585284280936455 0.0123594116920035
"impossible" 0.00962047236519313 0.0301003344481605 0.00978453425616941
"four" 0.0125066140747511 0.0326086956521739 0.00875458328183579
"week" 0.016835826639088 0.0284280936454849 0.010814485230503
"graham" 0 0 0.104025048407696
"notice" 0.0197219683486459 0.0225752508361204 0.0159642401021711
"beauty" 0.0105825196017124 0.0175585284280936 0.0205990194866724
"colonel" 0 0.137959866220736 0.00360482841016768
"pride" 0.0197219683486459 0.00668896321070234 0.00926955876900259
"seated" 0.0197219683486459 0.00836120401337793 0.0128743871791703
"sound" 0.0129876376930107 0.00418060200668896 0.0278086763070078
"looks" 0.01394968492953 0.0142140468227425 0.0180241420508384
"months" 0.00625330703737554 0.0309364548494983 0.0123594116920035
"clock" 0.0115445668382318 0.0117056856187291 0.0175091665636716
"view" 0.0192409447303863 0.0175585284280936 0.0221439459481729
"bennet" 0 0 0
"talked" 0.00817740151041416 0.0267558528428094 0.0144193136406707
"occasion" 0.0105825196017124 0.0225752508361204 0.0169941910765048
"strength" 0.0216460628216845 0.00668896321070234 0.0211139949738392
"ha" 0.0298234643320987 0 0.00308985292300087
"human" 0.0226081100582039 0.00334448160535117 0.0200840439995056
"thank" 0.0173168502573476 0.00919732441471572 0.00926955876900259
"walking" 0.0177978738756073 0.0108695652173913 0.00978453425616941
"mother^s" 0.0163548030208283 0.0384615384615385 0.00926955876900259
"dare" 0.0110635432199721 0.0301003344481605 0.00926955876900259
"nay" 0.0129876376930107 0.00836120401337793 0.0046347793845013
"necessary" 0.0076963778921545 0.024247491638796 0.0144193136406707
"surprise" 0.0115445668382318 0.0334448160535117 0.0133893626663371
"sitting" 0.0120255904564914 0.0175585284280936 0.0133893626663371
"to-morrow" 0.0187599211121266 0.00585284280936455 0.00720965682033535
"pay" 0.0351147241329549 0.00752508361204013 0.00669468133316854
"wait" 0.0120255904564914 0.0175585284280936 0.0118444362048366
"desire" 0.0177978738756073 0.020066889632107 0.00514975487166811
"especially" 0.00865842512867382 0.0150501672240803 0.0133893626663371
"opportunity" 0.0120255904564914 0.024247491638796 0.00772463230750216
"run" 0.0187599211121266 0.00418060200668896 0.0128743871791703
"seth" 0 0 0
"sudden" 0.0278993698590601 0.0100334448160535 0.0169941910765048
"common" 0.0158737794025687 0.0259197324414716 0.00978453425616941
"expression" 0.0125066140747511 0.0108695652173913 0.0139043381535039
"james" 0.000962047236519313 0.000836120401337793 0
"send" 0.01394968492953 0.00919732441471572 0.0144193136406707
"garth" 0 0 0
"pass" 0.0115445668382318 0.00668896321070234 0.0149342891278375
"perfectly" 0.00529125980085622 0.0359531772575251 0.019054093025172
"society" 0.0163548030208283 0.020066889632107 0.00772463230750216
"standing" 0.0173168502573476 0.00418060200668896 0.0113294607176698
"edward" 0.000481023618259657 0.183946488294314 0
"monsieur" 0 0 0.0576772545626828
"beautiful" 0.0177978738756073 0.0100334448160535 0.0205990194866724
"english" 0.00529125980085622 0 0.0468627693321798
"road" 0.0110635432199721 0.00585284280936455 0.00205990194866724
"spite" 0.0177978738756073 0.0292642140468227 0.00514975487166811
"bright" 0.0115445668382318 0.000836120401337793 0.0242038478968401
"countenance" 0.00240511809129828 0.0234113712374582 0.0200840439995056
"woodhouse" 0 0 0
"believed" 0.00625330703737554 0.0250836120401338 0.0133893626663371
"stand" 0.0197219683486459 0.00919732441471572 0.0175091665636716
"tried" 0.0076963778921545 0.0183946488294314 0.0180241420508384
"gentlemen" 0.00817740151041416 0.00418060200668896 0.0133893626663371
"fortune" 0.00673433065563519 0.0317725752508361 0.00669468133316854
"london" 0.00144307085477897 0.0292642140468227 0.00720965682033535
"mere" 0.0216460628216845 0.00668896321070234 0.019054093025172
"tea" 0.0173168502573476 0.0100334448160535 0.0128743871791703
"delight" 0.0110635432199721 0.020066889632107 0.0139043381535039
"knowing" 0.0144307085477897 0.0192307692307692 0.00617970584600173
"laugh" 0.00721535427389485 0.0108695652173913 0.0154492646150043
"slight" 0.0163548030208283 0.00752508361204013 0.0139043381535039
"you^ve" 0.0370388186059936 0 0
"dead" 0.0120255904564914 0.00334448160535117 0.0180241420508384
"form" 0.0144307085477897 0.0125418060200669 0.0159642401021711
"agreeable" 0.0120255904564914 0.0209030100334448 0.000514975487166811
"boy" 0.0327096060416566 0.00418060200668896 0.0128743871791703
"taste" 0.00529125980085622 0.0225752508361204 0.0226589214353397
"chance" 0.0144307085477897 0.0175585284280936 0.0144193136406707
"expect" 0.0076963778921545 0.0225752508361204 0.00514975487166811
"afterwards" 0.000481023618259657 0.0275919732441472 0.0159642401021711
"drew" 0.0110635432199721 0.0117056856187291 0.0221439459481729
"joy" 0.0206840155851652 0.020066889632107 0.00823960779466897
"water" 0.029342440713839 0.00334448160535117 0.0133893626663371
"appearance" 0.0110635432199721 0.0234113712374582 0.00875458328183579
"knows" 0.0144307085477897 0.0117056856187291 0.00823960779466897
"promise" 0.015392755784309 0.0183946488294314 0.0123594116920035
"trust" 0.00913944874693347 0.0125418060200669 0.0169941910765048
"creature" 0.00481023618259657 0.0117056856187291 0.0185391175380052
